user_id,condition,submitted_at,label_q1,label_q2,label_q3
470981096649,2,2021-03-13T14:45:15.425Z,-1,-1,"[""fdf""]"
785821174684,2,2021-03-13T14:53:43.689Z,1,1,"[""image"",""cal"",""goals""]"
166219211920,2,2021-03-13T14:54:51.221Z,1,1,"[""ingredient"",""image"",""title""]"
1420042028051,2,2021-03-13T14:55:08.941Z,1,1,"[""health"",""ingredient"",""title""]"
640357108540,2,2021-03-13T14:55:46.134Z,1,1,"[""health"",""cal"",""protein""]"
1151081485383,2,2021-03-13T14:55:52.903Z,1,1,"[""goals""]"
667385776417,2,2021-03-13T14:56:00.210Z,2,2,"[""ingredient"",""image"",""rating"",""title""]"
1296729916711,2,2021-03-13T14:56:34.635Z,1,1,"[""ingredient"",""image""]"
1408032386985,2,2021-03-13T14:56:58.037Z,0,0,"[""image"",""salt""]"
121630343567,2,2021-03-13T14:56:52.346Z,1,1,"[""health"",""image"",""protein"",""goals""]"
276106780979,2,2021-03-13T14:56:51.503Z,2,2,"[""image"",""colours of the health ratings""]"
21014254287,2,2021-03-13T14:57:36.104Z,1,1,"[""image"",""title""]"
944299431357,2,2021-03-13T15:57:08.016Z,2,2,"[""ingredient"",""image"",""title""]"
1118709059216,2,2021-03-13T14:57:56.193Z,1,1,"[""image"",""rating"",""numrating""]"
131207765801,2,2021-03-13T14:58:27.497Z,0,0,"[""health"",""title""]"
325132882765,2,2021-03-13T14:58:33.102Z,-1,-1,"[""ingredient"",""image"",""title""]"
1613553149321,2,2021-03-13T14:58:39.832Z,2,2,"[""image"",""numrating"",""cal""]"
1153015779899,2,2021-03-13T14:58:35.287Z,0,0,"[""ingredient"",""goals""]"
1473977719540,2,2021-03-13T14:58:50.829Z,1,1,"[""health"",""ingredient"",""cal"",""protein"",""title"",""goals""]"
126212388200,2,2021-03-13T14:58:16.969Z,1,1,"[""health"",""image"",""cal"",""title"",""What I enjoy to eat ""]"
1466165217286,2,2021-03-13T14:59:15.652Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""sugar"",""goals""]"
237335019026,2,2021-03-13T14:59:26.375Z,1,1,"[""health"",""image"",""sugar"",""goals""]"
1560542288099,2,2021-03-13T14:59:29.961Z,1,1,"[""ingredient"",""image"",""rating""]"
682742567047,2,2021-03-13T14:59:44.288Z,2,2,"[""image"",""rating"",""title""]"
71218291765,2,2021-03-13T15:00:00.104Z,1,1,"[""health"",""image"",""cal""]"
827258926877,2,2021-03-13T15:00:03.222Z,1,1,"[""ingredient"",""image"",""title""]"
1137891257780,2,2021-03-13T14:59:55.705Z,1,1,"[""ingredient"",""image"",""fat""]"
941155466199,2,2021-03-13T15:00:26.392Z,1,1,"[""ingredient"",""image"",""title""]"
1435413923196,2,2021-03-13T15:00:39.347Z,2,2,"[""goals""]"
1344130864786,2,2021-03-13T15:00:59.255Z,1,1,"[""ingredient"",""title""]"
1217025807379,2,2021-03-13T15:00:58.673Z,2,2,"[""health"",""cal"",""goals""]"
99024887300,2,2021-03-13T15:01:10.302Z,0,0,"[""health"",""image"",""fat"",""title""]"
1441759372988,2,2021-03-13T15:01:12.392Z,1,1,"[""cal"",""salt"",""sugar"",""protein""]"
762368996145,2,2021-03-13T15:00:53.452Z,1,1,"[""image"",""title"",""The ingredients are the ones I enjoy eating.""]"
508125064776,2,2021-03-13T15:01:26.592Z,-1,-1,"[""ingredient"",""image""]"
1029820121464,2,2021-03-13T15:01:35.991Z,0,0,"[""image"",""title""]"
174453292298,2,2021-03-13T15:01:46.393Z,0,0,"[""image"",""cal"",""protein"",""goals""]"
1481671785384,2,2021-03-13T15:01:33.829Z,1,1,"[""health"",""image"",""rating"",""goals""]"
25549469722,2,2021-03-13T15:01:54.926Z,1,1,"[""image""]"
70458744175,2,2021-03-13T15:02:28.811Z,1,1,"[""ingredient"",""image""]"
682239697185,2,2021-03-13T15:02:18.515Z,2,2,"[""ingredient"",""image"",""cal"",""sugar"",""title""]"
250419060952,2,2021-03-13T15:02:46.778Z,1,1,"[""image"",""title""]"
69336885642,2,2021-03-13T15:01:40.805Z,1,1,"[""image""]"
1295951389258,2,2021-03-13T15:02:53.165Z,1,1,"[""ingredient""]"
825007041359,2,2021-03-13T15:02:35.420Z,0,0,"[""ingredient"",""title""]"
1379642552788,2,2021-03-13T15:01:42.866Z,1,1,"[""image"",""cal"",""protein"",""title"",""i chose a lot of the recipes based on if they had an ingredient that i really liked ""]"
153294957099,2,2021-03-13T15:03:13.163Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""title""]"
763935303044,2,2021-03-13T15:03:14.313Z,1,1,"[""image""]"
1090076249248,2,2021-03-13T15:03:19.293Z,1,1,"[""image"",""rating""]"
716693777354,2,2021-03-13T15:03:18.592Z,1,1,"[""image"",""rating"",""cal"",""protein"",""goals""]"
